category,price,date
Clearance,1,2020-12-22T02:36:41.000Z
Apparel,48,2020-12-22T02:44:18.000Z
Apparel,24,2020-12-22T03:34:35.000Z
Office,2,2020-12-22T03:55:11.000Z
Office,5,2020-12-22T03:55:11.000Z
Apparel,16,2020-12-22T03:58:30.000Z
Apparel,24,2020-12-22T04:15:51.000Z
Apparel,24,2020-12-22T04:15:51.000Z
Accessories,28,2020-12-22T04:58:47.000Z
Accessories,3,2020-12-22T04:58:47.000Z
Apparel,50,2020-12-22T05:22:56.000Z
Apparel,24,2020-12-22T05:22:56.000Z
Writing Instruments,2,2020-12-22T05:22:56.000Z
Uncategorized Items,9,2020-12-22T05:22:56.000Z
Bags,6,2020-12-22T05:22:56.000Z
Lifestyle,8,2020-12-22T05:35:41.000Z
Apparel,14,2020-12-22T05:35:41.000Z
Shop by Brand,25,2020-12-22T05:35:41.000Z
Apparel,13,2020-12-22T05:35:41.000Z
Accessories,40,2020-12-22T05:40:39.000Z
Office,16,2020-12-22T05:40:39.000Z
Accessories,6,2020-12-22T05:40:39.000Z
Electronics Accessories,10,2020-12-22T05:40:39.000Z
Bags,96,2020-12-22T06:08:19.000Z
Apparel,44,2020-12-22T06:16:03.000Z
Accessories,16,2020-12-22T06:16:03.000Z
Apparel,30,2020-12-22T06:32:44.000Z
Apparel,22,2020-12-22T06:32:44.000Z
Apparel,63,2020-12-22T06:34:17.000Z
Stationery,2,2020-12-22T06:34:17.000Z
Campus Collection,32,2020-12-22T06:39:33.000Z
Shop by Brand,6,2020-12-22T06:50:15.000Z
Bags,96,2020-12-22T06:50:15.000Z
Accessories,16,2020-12-22T07:00:28.000Z
Accessories,2,2020-12-22T07:00:28.000Z
Drinkware,20,2020-12-22T07:00:28.000Z
Office,10,2020-12-22T07:00:28.000Z
Campus Collection,1,2020-12-22T07:00:28.000Z
Bags,6,2020-12-22T07:00:28.000Z
Writing Instruments,2,2020-12-22T07:00:28.000Z
Small Goods,3,2020-12-22T07:00:28.000Z
Shop by Brand,30,2020-12-22T07:04:34.000Z
Campus Collection,14,2020-12-22T07:04:34.000Z
Apparel,24,2020-12-22T07:04:34.000Z
Electronics Accessories,10,2020-12-22T07:26:07.000Z
New,2,2020-12-22T07:27:33.000Z
Office,6,2020-12-22T07:27:33.000Z
Apparel,44,2020-12-22T07:48:20.000Z
Campus Collection,7,2020-12-22T08:15:59.000Z
Campus Collection,7,2020-12-22T08:15:59.000Z
Shop by Brand,2,2020-12-22T08:15:59.000Z
Shop by Brand,19,2020-12-22T08:15:59.000Z
Campus Collection,1,2020-12-22T08:18:57.000Z
Campus Collection,11,2020-12-22T08:18:57.000Z
Campus Collection,7,2020-12-22T08:18:57.000Z
Writing Instruments,2,2020-12-22T08:25:27.000Z
Writing Instruments,2,2020-12-22T08:25:27.000Z
Stationery,1,2020-12-22T08:25:27.000Z
New,3,2020-12-22T08:25:27.000Z
Campus Collection,14,2020-12-22T08:25:27.000Z
Stationery,1,2020-12-22T08:25:27.000Z
Campus Collection,7,2020-12-22T08:25:27.000Z
Clearance,14,2020-12-22T08:25:27.000Z
New,3,2020-12-22T08:25:27.000Z
Stationery,1,2020-12-22T08:25:27.000Z
Writing Instruments,2,2020-12-22T08:25:27.000Z
Office,2,2020-12-22T09:25:13.000Z
New,15,2020-12-22T09:25:13.000Z
Office,16,2020-12-22T09:25:13.000Z
Office,2,2020-12-22T09:25:13.000Z
Drinkware,24,2020-12-22T09:52:06.000Z
New,12,2020-12-22T10:05:21.000Z
Drinkware,24,2020-12-22T10:05:21.000Z
Bags,10,2020-12-22T10:31:30.000Z
Campus Collection,7,2020-12-22T10:58:01.000Z
Apparel,23,2020-12-22T10:58:01.000Z
Clearance,8,2020-12-22T10:58:01.000Z
Apparel,92,2020-12-22T11:25:15.000Z
New,13,2020-12-22T11:29:51.000Z
Lifestyle,18,2020-12-22T11:59:09.000Z
Apparel,60,2020-12-22T12:19:17.000Z
New,12,2020-12-22T13:20:14.000Z
Office,2,2020-12-22T13:50:37.000Z
Apparel,14,2020-12-22T13:50:37.000Z
Office,6,2020-12-22T13:50:37.000Z
Accessories,16,2020-12-22T13:50:37.000Z
New,10,2020-12-22T13:50:37.000Z
Shop by Brand,3,2020-12-22T13:50:37.000Z
New,6,2020-12-22T13:50:37.000Z
New,12,2020-12-22T13:50:37.000Z
Apparel,19,2020-12-22T13:50:37.000Z
Clearance,8,2020-12-22T13:50:37.000Z
Office,1,2020-12-22T13:50:37.000Z
Shop by Brand,25,2020-12-22T13:50:37.000Z
Apparel,14,2020-12-22T14:03:01.000Z
Uncategorized Items,60,2020-12-22T14:49:46.000Z
Campus Collection,7,2020-12-22T14:49:46.000Z
Campus Collection,14,2020-12-22T14:49:46.000Z
Campus Collection,7,2020-12-22T14:49:46.000Z
Bags,28,2020-12-22T14:53:09.000Z
New,15,2020-12-22T14:53:09.000Z
New,19,2020-12-22T14:53:09.000Z
Shop by Brand,30,2020-12-22T15:09:29.000Z
Shop by Brand,37,2020-12-22T16:26:05.000Z
Apparel,19,2020-12-22T16:26:17.000Z
Small Goods,3,2020-12-22T16:26:17.000Z
Accessories,2,2020-12-22T16:26:17.000Z
Stationery,6,2020-12-22T16:26:17.000Z
Apparel,20,2020-12-22T19:01:48.000Z
Apparel,20,2020-12-22T19:01:48.000Z
Apparel,44,2020-12-22T19:06:47.000Z
Shop by Brand,37,2020-12-22T19:06:47.000Z
Bags,10,2020-12-22T19:06:47.000Z
Clearance,9,2020-12-22T19:31:55.000Z
Uncategorized Items,11,2020-12-22T19:31:55.000Z
Clearance,1,2020-12-22T19:54:49.000Z
Lifestyle,2,2020-12-22T19:54:49.000Z
Accessories,4,2020-12-22T19:54:49.000Z
Accessories,2,2020-12-22T19:54:49.000Z
Accessories,2,2020-12-22T19:54:49.000Z
Campus Collection,1,2020-12-22T19:54:49.000Z
Campus Collection,3,2020-12-22T19:54:49.000Z
Lifestyle,18,2020-12-22T22:17:02.000Z
Bags,28,2020-12-22T22:17:02.000Z
New,12,2020-12-22T22:18:00.000Z
Apparel,63,2020-12-22T22:18:00.000Z
Uncategorized Items,60,2020-12-22T22:18:00.000Z
Apparel,24,2020-12-22T22:18:00.000Z
New,12,2020-12-22T22:35:33.000Z
Uncategorized Items,60,2020-12-22T22:35:33.000Z
Apparel,63,2020-12-22T22:35:33.000Z
Apparel,24,2020-12-22T22:35:33.000Z
Lifestyle,16,2020-12-22T23:36:50.000Z
Bags,16,2020-12-23T00:27:26.000Z
Apparel,14,2020-12-23T00:27:26.000Z
Accessories,16,2020-12-23T00:27:26.000Z
New,8,2020-12-23T00:36:25.000Z
Shop by Brand,19,2020-12-23T00:43:11.000Z
New,12,2020-12-23T01:46:30.000Z
New,12,2020-12-23T01:46:30.000Z
New,7,2020-12-23T01:46:30.000Z
Apparel,48,2020-12-23T02:25:47.000Z
Campus Collection,11,2020-12-23T02:48:55.000Z
Campus Collection,7,2020-12-23T02:48:55.000Z
Campus Collection,11,2020-12-23T02:52:55.000Z
Campus Collection,7,2020-12-23T02:52:55.000Z
Apparel,24,2020-12-23T03:09:59.000Z
Shop by Brand,44,2020-12-23T03:20:54.000Z
Shop by Brand,26,2020-12-23T03:33:26.000Z
Drinkware,24,2020-12-23T03:35:52.000Z
Shop by Brand,10,2020-12-23T03:36:27.000Z
Apparel,14,2020-12-23T03:36:27.000Z
Drinkware,24,2020-12-23T03:48:13.000Z
Apparel,60,2020-12-23T04:22:41.000Z
Apparel,24,2020-12-23T04:48:08.000Z
Shop by Brand,26,2020-12-23T04:48:08.000Z
Bags,9,2020-12-23T04:48:08.000Z
Eco-Friendly,19,2020-12-23T04:48:08.000Z
Apparel,10,2020-12-23T04:50:25.000Z
Apparel,22,2020-12-23T04:50:25.000Z
Clearance,32,2020-12-23T04:50:52.000Z
Bags,10,2020-12-23T06:02:37.000Z
Lifestyle,16,2020-12-23T06:02:37.000Z
Lifestyle,18,2020-12-23T06:02:37.000Z
New,15,2020-12-23T06:02:37.000Z
Shop by Brand,30,2020-12-23T06:05:46.000Z
Lifestyle,16,2020-12-23T06:17:04.000Z
Bags,10,2020-12-23T06:17:04.000Z
Eco-Friendly,19,2020-12-23T06:17:04.000Z
New,3,2020-12-23T06:17:04.000Z
Lifestyle,18,2020-12-23T06:17:04.000Z
Campus Collection,32,2020-12-23T06:18:56.000Z
Apparel,44,2020-12-23T06:20:50.000Z
Clearance,32,2020-12-23T06:30:20.000Z
Clearance,14,2020-12-23T06:30:20.000Z
Campus Collection,7,2020-12-23T06:30:20.000Z
Campus Collection,7,2020-12-23T06:30:20.000Z
Apparel,24,2020-12-23T06:30:20.000Z
Clearance,32,2020-12-23T06:30:20.000Z
Accessories,16,2020-12-23T06:30:20.000Z
Uncategorized Items,60,2020-12-23T06:32:00.000Z
Apparel,44,2020-12-23T07:00:06.000Z
Lifestyle,16,2020-12-23T07:03:47.000Z
Lifestyle,8,2020-12-23T07:03:47.000Z
Lifestyle,16,2020-12-23T07:08:48.000Z
Lifestyle,8,2020-12-23T07:08:48.000Z
Lifestyle,8,2020-12-23T07:12:05.000Z
Lifestyle,16,2020-12-23T07:12:05.000Z
Apparel,48,2020-12-23T07:14:22.000Z
New,12,2020-12-23T07:14:22.000Z
Lifestyle,16,2020-12-23T07:15:13.000Z
Lifestyle,8,2020-12-23T07:15:13.000Z
Writing Instruments,2,2020-12-23T07:20:59.000Z
Writing Instruments,2,2020-12-23T07:20:59.000Z
Writing Instruments,2,2020-12-23T07:20:59.000Z
New,12,2020-12-23T07:20:59.000Z
Apparel,44,2020-12-23T08:05:06.000Z
Apparel,10,2020-12-23T08:05:06.000Z
Campus Collection,7,2020-12-23T08:41:18.000Z
Campus Collection,11,2020-12-23T08:41:18.000Z
Shop by Brand,30,2020-12-23T09:03:42.000Z
Uncategorized Items,18,2020-12-23T09:45:30.000Z
Shop by Brand,30,2020-12-23T09:46:36.000Z
Apparel,16,2020-12-23T09:46:36.000Z
Stationery,1,2020-12-23T10:26:59.000Z
Stationery,1,2020-12-23T10:26:59.000Z
Clearance,1,2020-12-23T10:26:59.000Z
Office,2,2020-12-23T10:26:59.000Z
Apparel,10,2020-12-23T10:26:59.000Z
New,2,2020-12-23T10:26:59.000Z
Stationery,2,2020-12-23T10:26:59.000Z
Stationery,1,2020-12-23T10:26:59.000Z
Shop by Brand,3,2020-12-23T10:26:59.000Z
Office,2,2020-12-23T10:26:59.000Z
Office,1,2020-12-23T10:26:59.000Z
Campus Collection,11,2020-12-23T10:58:43.000Z
Bags,38,2020-12-23T10:58:43.000Z
Accessories,16,2020-12-23T11:53:13.000Z
Accessories,4,2020-12-23T11:53:13.000Z
Accessories,10,2020-12-23T11:53:13.000Z
Accessories,16,2020-12-23T11:53:13.000Z
Shop by Brand,37,2020-12-23T12:10:50.000Z
Shop by Brand,44,2020-12-23T12:10:50.000Z
Lifestyle,18,2020-12-23T12:12:29.000Z
Lifestyle,16,2020-12-23T12:36:35.000Z
Office,10,2020-12-23T12:36:35.000Z
Office,1,2020-12-23T12:36:35.000Z
Lifestyle,18,2020-12-23T12:58:00.000Z
Accessories,2,2020-12-23T12:58:00.000Z
Clearance,9,2020-12-23T13:01:26.000Z
Shop by Brand,2,2020-12-23T13:01:26.000Z
Apparel,22,2020-12-23T13:01:26.000Z
Bags,6,2020-12-23T14:13:31.000Z
Uncategorized Items,18,2020-12-23T14:13:31.000Z
Office,5,2020-12-23T14:13:31.000Z
Apparel,24,2020-12-23T14:13:31.000Z
Stationery,1,2020-12-23T14:13:31.000Z
Apparel,44,2020-12-23T14:15:14.000Z
Uncategorized Items,60,2020-12-23T14:15:14.000Z
Apparel,92,2020-12-23T14:15:14.000Z
Apparel,44,2020-12-23T14:15:14.000Z
Apparel,71,2020-12-23T14:15:14.000Z
Apparel,44,2020-12-23T14:15:14.000Z
Apparel,10,2020-12-23T16:20:45.000Z
Campus Collection,32,2020-12-23T16:20:45.000Z
Campus Collection,11,2020-12-23T16:20:45.000Z
Campus Collection,14,2020-12-23T16:20:45.000Z
Campus Collection,7,2020-12-23T16:30:47.000Z
Drinkware,20,2020-12-23T16:30:47.000Z
Apparel,92,2020-12-23T17:28:24.000Z
Campus Collection,11,2020-12-23T18:58:56.000Z
Apparel,30,2020-12-23T19:03:22.000Z
Campus Collection,14,2020-12-23T19:03:22.000Z
Apparel,29,2020-12-23T19:14:58.000Z
Accessories,2,2020-12-23T19:18:53.000Z
Apparel,16,2020-12-23T19:18:53.000Z
Apparel,20,2020-12-23T19:18:53.000Z
Apparel,13,2020-12-23T19:18:53.000Z
Apparel,45,2020-12-23T19:18:53.000Z
Apparel,26,2020-12-23T19:18:53.000Z
Campus Collection,14,2020-12-23T19:18:55.000Z
Apparel,24,2020-12-23T19:18:55.000Z
Bags,61,2020-12-23T19:34:34.000Z
Shop by Brand,37,2020-12-23T19:34:34.000Z
Drinkware,20,2020-12-23T19:34:34.000Z
Apparel,25,2020-12-23T19:36:09.000Z
Clearance,14,2020-12-23T19:36:09.000Z
Apparel,19,2020-12-23T19:36:09.000Z
Campus Collection,14,2020-12-23T19:36:09.000Z
Accessories,6,2020-12-23T19:41:11.000Z
Small Goods,8,2020-12-23T19:41:11.000Z
Drinkware,24,2020-12-23T19:41:11.000Z
Apparel,24,2020-12-23T19:49:47.000Z
Apparel,19,2020-12-23T19:49:47.000Z
Apparel,14,2020-12-23T19:49:47.000Z
Apparel,32,2020-12-23T19:49:47.000Z
Apparel,115,2020-12-23T20:11:18.000Z
Apparel,18,2020-12-23T20:11:18.000Z
Campus Collection,32,2020-12-23T20:11:18.000Z
Campus Collection,14,2020-12-23T20:30:40.000Z
Campus Collection,14,2020-12-23T20:30:40.000Z
Apparel,24,2020-12-23T20:30:40.000Z
Campus Collection,32,2020-12-23T20:30:40.000Z
Office,5,2020-12-23T21:28:38.000Z
Small Goods,8,2020-12-23T21:28:38.000Z
Lifestyle,18,2020-12-23T21:28:38.000Z
Apparel,30,2020-12-23T21:28:38.000Z
Clearance,32,2020-12-23T22:07:09.000Z
Clearance,14,2020-12-23T22:07:09.000Z
Clearance,14,2020-12-23T22:16:16.000Z
Clearance,14,2020-12-23T22:16:16.000Z
Clearance,14,2020-12-23T22:16:16.000Z
Apparel,24,2020-12-23T22:16:39.000Z
Campus Collection,7,2020-12-23T22:16:39.000Z
Apparel,48,2020-12-23T22:16:39.000Z
Google,3,2020-12-23T22:16:39.000Z
Uncategorized Items,60,2020-12-23T22:16:39.000Z
Office,5,2020-12-23T22:16:39.000Z
Apparel,14,2020-12-23T22:18:46.000Z
Eco-Friendly,19,2020-12-23T22:18:46.000Z
Apparel,16,2020-12-23T22:18:46.000Z
Clearance,14,2020-12-23T22:24:25.000Z
Office,2,2020-12-23T22:24:25.000Z
Bags,6,2020-12-23T22:54:55.000Z
New,12,2020-12-23T22:54:55.000Z
Campus Collection,6,2020-12-23T22:54:55.000Z
Accessories,3,2020-12-24T00:49:47.000Z
Drinkware,4,2020-12-24T00:49:47.000Z
Campus Collection,7,2020-12-24T00:49:47.000Z
Campus Collection,11,2020-12-24T00:49:47.000Z
Drinkware,24,2020-12-24T01:25:24.000Z
Apparel,12,2020-12-24T02:34:12.000Z
Apparel,10,2020-12-24T02:34:12.000Z
Bags,61,2020-12-24T04:28:26.000Z
Apparel,21,2020-12-24T04:53:38.000Z
Office,11,2020-12-24T06:01:25.000Z
Office,15,2020-12-24T06:01:25.000Z
Shop by Brand,30,2020-12-24T07:21:05.000Z
Shop by Brand,30,2020-12-24T07:21:05.000Z
Lifestyle,8,2020-12-24T08:39:32.000Z
Apparel,18,2020-12-24T08:39:32.000Z
Office,16,2020-12-24T08:39:32.000Z
Drinkware,24,2020-12-24T09:06:34.000Z
Apparel,44,2020-12-24T09:10:13.000Z
Apparel,44,2020-12-24T09:17:52.000Z
New,8,2020-12-24T14:40:53.000Z
Campus Collection,7,2020-12-24T16:54:54.000Z
Small Goods,3,2020-12-24T16:54:54.000Z
Shop by Brand,2,2020-12-24T16:54:54.000Z
Campus Collection,11,2020-12-24T16:54:54.000Z
New,25,2020-12-24T16:54:54.000Z
Accessories,2,2020-12-24T16:54:54.000Z
New,2,2020-12-24T17:12:01.000Z
New,15,2020-12-24T17:12:01.000Z
Apparel,32,2020-12-24T17:12:01.000Z
New,2,2020-12-24T17:12:01.000Z
Bags,96,2020-12-24T17:38:21.000Z
Accessories,40,2020-12-24T17:38:33.000Z
Small Goods,10,2020-12-24T17:38:33.000Z
Apparel,24,2020-12-24T17:51:36.000Z
Uncategorized Items,44,2020-12-24T17:51:36.000Z
Apparel,14,2020-12-24T17:51:36.000Z
Apparel,71,2020-12-24T17:51:36.000Z
Writing Instruments,2,2020-12-24T19:37:55.000Z
Clearance,32,2020-12-24T19:37:55.000Z
Stationery,1,2020-12-24T19:37:55.000Z
Accessories,2,2020-12-24T19:37:55.000Z
Writing Instruments,2,2020-12-24T19:37:55.000Z
Shop by Brand,19,2020-12-24T19:37:55.000Z
Writing Instruments,2,2020-12-24T19:37:55.000Z
Shop by Brand,3,2020-12-24T19:37:55.000Z
Apparel,13,2020-12-24T19:37:55.000Z
Apparel,79,2020-12-24T20:11:24.000Z
Office,2,2020-12-24T20:26:48.000Z
Campus Collection,6,2020-12-24T20:26:48.000Z
Stationery,1,2020-12-24T20:26:48.000Z
Office,16,2020-12-24T20:26:48.000Z
Shop by Brand,3,2020-12-24T20:26:48.000Z
Accessories,6,2020-12-24T20:26:48.000Z
Office,2,2020-12-24T20:26:48.000Z
Campus Collection,11,2020-12-24T20:26:48.000Z
Accessories,40,2020-12-24T21:00:07.000Z
Accessories,2,2020-12-24T23:05:01.000Z
Campus Collection,32,2020-12-24T23:05:01.000Z
Accessories,2,2020-12-24T23:05:01.000Z
Shop by Brand,30,2020-12-25T01:31:37.000Z
Apparel,44,2020-12-25T03:05:23.000Z
Accessories,4,2020-12-25T03:43:31.000Z
Bags,70,2020-12-25T03:43:31.000Z
Office,2,2020-12-25T03:43:31.000Z
Shop by Brand,44,2020-12-25T06:02:34.000Z
Apparel,14,2020-12-25T06:02:34.000Z
Apparel,19,2020-12-25T09:32:46.000Z
New,10,2020-12-25T11:54:30.000Z
Google,3,2020-12-25T11:54:30.000Z
Electronics Accessories,10,2020-12-25T11:54:30.000Z
Apparel,32,2020-12-25T13:03:31.000Z
Clearance,14,2020-12-25T13:20:44.000Z
Apparel,24,2020-12-25T13:34:50.000Z
Apparel,30,2020-12-25T13:34:50.000Z
Stationery,1,2020-12-25T14:08:33.000Z
New,12,2020-12-25T14:08:33.000Z
Writing Instruments,2,2020-12-25T14:08:33.000Z
Stationery,1,2020-12-25T14:08:33.000Z
Office,2,2020-12-25T14:08:33.000Z
Office,5,2020-12-25T15:04:15.000Z
Uncategorized Items,3,2020-12-25T15:04:15.000Z
Clearance,16,2020-12-25T15:04:15.000Z
Google,3,2020-12-25T15:04:15.000Z
Clearance,9,2020-12-25T15:22:22.000Z
Campus Collection,7,2020-12-25T15:45:53.000Z
Campus Collection,3,2020-12-25T15:45:53.000Z
Campus Collection,7,2020-12-25T15:45:53.000Z
Bags,45,2020-12-25T17:32:58.000Z
Clearance,32,2020-12-25T19:33:22.000Z
Shop by Brand,26,2020-12-25T22:03:59.000Z
Apparel,22,2020-12-26T01:25:59.000Z
Bags,30,2020-12-26T04:00:37.000Z
Bags,6,2020-12-26T04:00:37.000Z
Apparel,14,2020-12-26T04:54:40.000Z
Shop by Brand,2,2020-12-26T05:17:04.000Z
Shop by Brand,2,2020-12-26T05:17:22.000Z
Drinkware,24,2020-12-26T05:21:58.000Z
Campus Collection,7,2020-12-26T05:21:58.000Z
Apparel,19,2020-12-26T08:18:57.000Z
Apparel,19,2020-12-26T08:18:57.000Z
Apparel,24,2020-12-26T08:18:57.000Z
Apparel,18,2020-12-26T08:18:57.000Z
Apparel,24,2020-12-26T08:18:57.000Z
Bags,16,2020-12-26T08:59:27.000Z
Office,11,2020-12-26T08:59:27.000Z
Small Goods,10,2020-12-26T08:59:27.000Z
Bags,96,2020-12-26T09:30:51.000Z
Shop by Brand,1,2020-12-26T10:57:56.000Z
Clearance,14,2020-12-26T10:57:56.000Z
Campus Collection,7,2020-12-26T10:57:56.000Z
Writing Instruments,2,2020-12-26T10:57:56.000Z
Writing Instruments,2,2020-12-26T10:57:56.000Z
Bags,6,2020-12-26T10:57:56.000Z
Clearance,1,2020-12-26T10:57:56.000Z
Uncategorized Items,4,2020-12-26T11:43:20.000Z
Uncategorized Items,3,2020-12-26T11:43:20.000Z
Apparel,23,2020-12-26T18:49:31.000Z
Apparel,44,2020-12-26T18:49:31.000Z
Small Goods,3,2020-12-26T19:49:29.000Z
Accessories,6,2020-12-26T19:49:29.000Z
Apparel,24,2020-12-26T19:53:55.000Z
Accessories,4,2020-12-26T20:55:42.000Z
Bags,30,2020-12-26T20:55:42.000Z
Stationery,2,2020-12-26T20:55:42.000Z
Electronics Accessories,10,2020-12-26T20:55:42.000Z
Small Goods,10,2020-12-26T20:55:42.000Z
Office,2,2020-12-26T20:55:42.000Z
Apparel,19,2020-12-26T20:55:42.000Z
Bags,10,2020-12-26T20:55:42.000Z
Stationery,1,2020-12-26T20:55:42.000Z
Office,2,2020-12-26T20:55:42.000Z
Clearance,1,2020-12-26T20:55:42.000Z
Writing Instruments,2,2020-12-26T20:55:42.000Z
Shop by Brand,10,2020-12-26T20:59:30.000Z
Apparel,44,2020-12-27T00:26:26.000Z
Shop by Brand,30,2020-12-27T00:26:26.000Z
Shop by Brand,30,2020-12-27T00:26:26.000Z
Bags,45,2020-12-27T01:19:42.000Z
Shop by Brand,3,2020-12-27T01:19:42.000Z
Bags,6,2020-12-27T01:19:42.000Z
Apparel,22,2020-12-27T04:29:07.000Z
Apparel,24,2020-12-27T05:40:43.000Z
Apparel,16,2020-12-27T05:40:43.000Z
Office,2,2020-12-27T06:49:57.000Z
Apparel,10,2020-12-27T08:28:08.000Z
Apparel,44,2020-12-27T09:39:56.000Z
Uncategorized Items,60,2020-12-27T11:31:11.000Z
New,12,2020-12-27T11:31:11.000Z
Campus Collection,32,2020-12-27T12:20:26.000Z
Campus Collection,14,2020-12-27T12:20:26.000Z
Campus Collection,7,2020-12-27T12:20:26.000Z
Writing Instruments,2,2020-12-27T13:39:30.000Z
Apparel,46,2020-12-27T13:39:30.000Z
Lifestyle,8,2020-12-27T13:39:30.000Z
Writing Instruments,2,2020-12-27T13:39:30.000Z
Writing Instruments,2,2020-12-27T13:39:30.000Z
Bags,16,2020-12-27T13:39:30.000Z
Campus Collection,32,2020-12-27T13:39:30.000Z
Apparel,14,2020-12-27T13:42:25.000Z
Small Goods,8,2020-12-27T13:42:25.000Z
Lifestyle,8,2020-12-27T13:42:25.000Z
Clearance,32,2020-12-27T13:42:25.000Z
Accessories,35,2020-12-27T13:42:25.000Z
Bags,10,2020-12-27T13:42:25.000Z
Apparel,16,2020-12-27T14:35:49.000Z
Accessories,40,2020-12-27T15:25:08.000Z
Accessories,16,2020-12-27T15:25:08.000Z
Apparel,14,2020-12-27T15:43:58.000Z
Accessories,16,2020-12-27T16:51:13.000Z
Bags,30,2020-12-27T16:51:13.000Z
Clearance,14,2020-12-27T20:06:07.000Z
Clearance,1,2020-12-27T20:06:07.000Z
Campus Collection,7,2020-12-27T20:06:07.000Z
Campus Collection,7,2020-12-27T20:06:07.000Z
Campus Collection,1,2020-12-27T20:06:07.000Z
Campus Collection,1,2020-12-27T20:06:07.000Z
Campus Collection,1,2020-12-27T20:06:07.000Z
Writing Instruments,2,2020-12-27T20:06:07.000Z
Writing Instruments,2,2020-12-27T20:06:07.000Z
Campus Collection,1,2020-12-27T20:06:07.000Z
Clearance,14,2020-12-27T20:06:07.000Z
Campus Collection,7,2020-12-27T20:06:07.000Z
Clearance,32,2020-12-27T20:06:07.000Z
Campus Collection,1,2020-12-27T20:06:07.000Z
Campus Collection,7,2020-12-27T20:06:07.000Z
Clearance,14,2020-12-27T20:06:07.000Z
Campus Collection,11,2020-12-27T20:06:07.000Z
Campus Collection,7,2020-12-27T20:06:07.000Z
Campus Collection,7,2020-12-27T20:06:07.000Z
Writing Instruments,2,2020-12-27T20:06:07.000Z
Campus Collection,3,2020-12-27T20:06:07.000Z
Campus Collection,7,2020-12-27T20:06:07.000Z
Clearance,14,2020-12-27T20:21:21.000Z
Shop by Brand,30,2020-12-27T20:21:21.000Z
Campus Collection,18,2020-12-27T21:31:36.000Z
Clearance,9,2020-12-27T23:34:37.000Z
Apparel,29,2020-12-27T23:34:37.000Z
Small Goods,8,2020-12-27T23:42:28.000Z
Clearance,12,2020-12-27T23:42:28.000Z
Apparel,14,2020-12-27T23:42:28.000Z
Office,11,2020-12-28T01:51:58.000Z
Stationery,6,2020-12-28T01:51:58.000Z
Shop by Brand,10,2020-12-28T02:06:50.000Z
Apparel,22,2020-12-28T02:23:12.000Z
Shop by Brand,3,2020-12-28T02:43:59.000Z
Office,2,2020-12-28T02:43:59.000Z
Shop by Brand,26,2020-12-28T03:25:33.000Z
Bags,96,2020-12-28T03:25:33.000Z
Shop by Brand,30,2020-12-28T04:09:30.000Z
Campus Collection,32,2020-12-28T04:25:34.000Z
Campus Collection,1,2020-12-28T04:25:34.000Z
Campus Collection,14,2020-12-28T04:25:34.000Z
Campus Collection,14,2020-12-28T04:25:34.000Z
Campus Collection,1,2020-12-28T04:25:34.000Z
Campus Collection,32,2020-12-28T05:19:32.000Z
Clearance,32,2020-12-28T05:19:32.000Z
Clearance,14,2020-12-28T05:19:32.000Z
Clearance,14,2020-12-28T05:23:34.000Z
Clearance,32,2020-12-28T05:23:34.000Z
Campus Collection,32,2020-12-28T05:23:34.000Z
Drinkware,24,2020-12-28T07:59:26.000Z
Bags,16,2020-12-28T07:59:26.000Z
New,8,2020-12-28T08:54:35.000Z
Drinkware,24,2020-12-28T09:38:58.000Z
Campus Collection,11,2020-12-28T09:38:58.000Z
Shop by Brand,30,2020-12-28T10:05:14.000Z
Google,3,2020-12-28T10:13:12.000Z
Office,2,2020-12-28T10:13:12.000Z
Writing Instruments,2,2020-12-28T10:14:34.000Z
Writing Instruments,2,2020-12-28T10:14:34.000Z
Office,16,2020-12-28T10:14:34.000Z
Writing Instruments,2,2020-12-28T10:14:34.000Z
New,15,2020-12-28T10:14:34.000Z
Google,3,2020-12-28T10:14:34.000Z
New,3,2020-12-28T10:17:17.000Z
Bags,38,2020-12-28T10:27:12.000Z
Drinkware,24,2020-12-28T10:27:12.000Z
Bags,9,2020-12-28T10:27:12.000Z
Accessories,4,2020-12-28T10:38:59.000Z
Office,5,2020-12-28T10:38:59.000Z
Accessories,4,2020-12-28T10:38:59.000Z
Accessories,4,2020-12-28T10:38:59.000Z
New,6,2020-12-28T10:38:59.000Z
Apparel,14,2020-12-28T12:16:38.000Z
Accessories,16,2020-12-28T12:16:38.000Z
Apparel,24,2020-12-28T12:16:38.000Z
Accessories,4,2020-12-28T12:16:38.000Z
Google,3,2020-12-28T12:16:38.000Z
Lifestyle,18,2020-12-28T13:26:19.000Z
Office,16,2020-12-28T13:26:19.000Z
Lifestyle,18,2020-12-28T13:32:34.000Z
Gift Cards,25,2020-12-28T15:22:26.000Z
Gift Cards,25,2020-12-28T15:22:26.000Z
Gift Cards,25,2020-12-28T15:22:26.000Z
Gift Cards,25,2020-12-28T15:22:26.000Z
Gift Cards,25,2020-12-28T15:22:26.000Z
Bags,30,2020-12-28T15:37:07.000Z
Shop by Brand,6,2020-12-28T15:48:00.000Z
Clearance,12,2020-12-28T15:48:00.000Z
Clearance,9,2020-12-28T15:48:00.000Z
Clearance,9,2020-12-28T15:48:00.000Z
Writing Instruments,2,2020-12-28T15:48:00.000Z
Uncategorized Items,11,2020-12-28T15:48:00.000Z
